,Unnamed: 0.1,Unnamed: 0,index,easting,northing,route,geometry,closest_dense_hub,distance_to_closest_dense_hub,closest_elargie_hub,distance_to_closest_large_hub,TMJA_PL,percentage_traffic,Quantity_sold_per_day(in kg),Revenues_day,Region,Quantity_sold_per_year(in kg),not_prof,small_station,medium_station,large_station,station_type,Revenues,EBITDA,Opex,EBIT,depreciation,date_installation
854,880,10373,10373,743404.2163434697,6604104.920619039,N0079,POINT (743404.2163434697 6604104.920619039),1.0,"0    33330.34325
dtype: float64",5.0,"0    11654.354972
dtype: float64",261806.58,0.0007814557514909765,5204.495304929903,7806.742957394854,Auvergne-Rhône-Alpes,1899640.7862994145,0,0,0,1,large,2849461.1794491215,2639461.1794491215,210000.0,1439461.1794491215,-1200000.0,2030
855,881,7806,7806,842794.7633540625,6461943.606508814,N0007,POINT (842794.7633540625 6461943.606508814),1.0,"0    3957.343523
dtype: float64",5.0,"0    0.0
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
856,882,6778,6778,711064.5638319989,6556126.285886784,A0719,POINT (711064.5638319989 6556126.285886784),1.0,"0    21559.633061
dtype: float64",5.0,"0    20097.190601
dtype: float64",6635.620000000001,1.980639070915847e-05,131.9105621229954,197.8658431844931,Auvergne-Rhône-Alpes,48147.355174893324,1,0,0,0,small,72221.03276233998,0.0,0.0,0.0,0.0,2038
857,883,5204,5204,688861.7069390966,6583202.527976909,A0071,POINT (688861.7069390966 6583202.527976909),1.0,"0    19281.655169
dtype: float64",5.0,"0    19281.655169
dtype: float64",100939.93,0.0003012914681273349,2006.6011777280503,3009.9017665920755,Auvergne-Rhône-Alpes,732409.4298707383,0,1,0,0,small,1098614.1448061075,798614.1448061075,300000.0,348614.14480610756,-449999.99999999994,2034
858,884,4079,4079,907380.5585554526,6500462.234648555,A0043,POINT (907380.5585554526 6500462.234648555),1.0,"0    57.232227
dtype: float64",5.0,"0    0.0
dtype: float64",140757.88999999998,0.00042014246818484926,2798.148838111096,4197.2232571666445,Auvergne-Rhône-Alpes,1021324.3259105501,0,0,0,1,large,1531986.4888658253,1321986.4888658253,210000.0,121986.48886582535,-1200000.0,2033
859,886,8084,8084,835878.3991088034,6368656.99954927,N0007,POINT (835878.3991088034 6368656.99954927),1.0,"0    5284.989297
dtype: float64",5.0,"0    5284.989297
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
860,887,7997,7997,838682.6660023064,6382186.101412395,N0007,POINT (838682.6660023064 6382186.101412395),1.0,"0    691.988896
dtype: float64",5.0,"0    691.988896
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
861,888,7562,7562,785845.8715239285,6545577.928259492,N0007,POINT (785845.8715239285 6545577.928259492),1.0,"0    798.302972
dtype: float64",5.0,"0    798.302972
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
862,889,10357,10357,715158.2618577091,6593349.921602944,N0079,POINT (715158.2618577091 6593349.921602944),1.0,"0    46434.748166
dtype: float64",5.0,"0    16737.784047
dtype: float64",261806.58,0.0007814557514909765,5204.495304929903,7806.742957394854,Auvergne-Rhône-Alpes,1899640.7862994145,0,0,0,1,large,2849461.1794491215,2639461.1794491215,210000.0,1439461.1794491215,-1200000.0,2030
863,890,6789,6789,726947.9935005483,6559989.357767024,A0719,POINT (726947.9935005483 6559989.357767024),1.0,"0    30143.652527
dtype: float64",5.0,"0    3840.898629
dtype: float64",6635.620000000001,1.980639070915847e-05,131.9105621229954,197.8658431844931,Auvergne-Rhône-Alpes,48147.355174893324,1,0,0,0,small,72221.03276233998,0.0,0.0,0.0,0.0,2038
864,891,971,971,847525.2072006643,6444287.106939274,A0007,POINT (847525.2072006643 6444287.106939274),1.0,"0    988.205187
dtype: float64",5.0,"0    985.601504
dtype: float64",321874.2,0.000960749133373794,6398.589228269468,9597.8838424042,Auvergne-Rhône-Alpes,2335485.068318356,0,0,0,1,large,3503227.6024775333,3293227.6024775333,210000.0,2093227.6024775333,-1200000.0,2030
865,892,6627,6627,860376.065700002,6512072.017,A0432,POINT (860376.065700002 6512072.017),1.0,"0    336.066157
dtype: float64",5.0,"0    0.0
dtype: float64",53097.23,0.00015848774989436561,1055.528414296475,1583.2926214447125,Auvergne-Rhône-Alpes,385267.87121821335,1,0,0,0,small,577901.80682732,0.0,0.0,0.0,0.0,2038
866,893,11628,11628,644676.2572374585,6419062.385571275,N0122,POINT (644676.2572374585 6419062.385571275),1.0,"0    10997.031802
dtype: float64",5.0,"0    10997.031802
dtype: float64",11557.72,3.449816566154406e-05,229.75778330588344,344.63667495882515,Auvergne-Rhône-Alpes,83861.59090664746,1,0,0,0,small,125792.38635997118,0.0,0.0,0.0,0.0,2038
867,894,7653,7653,828356.8018691958,6528173.809281227,N0007,POINT (828356.8018691958 6528173.809281227),1.0,"0    13595.962461
dtype: float64",5.0,"0    2030.609487
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
868,895,10353,10353,708192.0921035109,6590781.397533311,N0079,POINT (708192.0921035109 6590781.397533311),1.0,"0    39119.129924
dtype: float64",5.0,"0    23721.005532
dtype: float64",261806.58,0.0007814557514909765,5204.495304929903,7806.742957394854,Auvergne-Rhône-Alpes,1899640.7862994145,0,0,0,1,large,2849461.1794491215,2639461.1794491215,210000.0,1439461.1794491215,-1200000.0,2030
869,896,4164,4164,847135.8751319171,6533123.272564356,A0046,POINT (847135.8751319171 6533123.272564356),1.0,"0    2108.420221
dtype: float64",5.0,"0    0.0
dtype: float64",354436.82,0.001057943965843685,7045.9068125189415,10568.860218778413,Auvergne-Rhône-Alpes,2571755.9865694134,0,0,0,1,large,3857633.9798541204,3647633.9798541204,210000.0,2447633.9798541204,-1200000.0,2030
870,897,7434,7434,727877.226599999,6600174.9043,N0007,POINT (727877.226599999 6600174.9043),1.0,"0    48437.884142
dtype: float64",5.0,"0    4239.441711
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
871,898,7712,7712,843122.6123246063,6488602.650898164,N0007,POINT (843122.6123246063 6488602.650898164),1.0,"0    7590.898037
dtype: float64",5.0,"0    1688.897671
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
872,899,7838,7838,846991.3761613017,6439993.720886448,N0007,POINT (846991.3761613017 6439993.720886448),1.0,"0    2466.827083
dtype: float64",5.0,"0    0.0
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
873,900,13096,13096,925416.4753193692,6504329.786711864,N0201,POINT (925416.4753193691 6504329.786711864),1.0,"0    90.08475
dtype: float64",5.0,"0    90.08475
dtype: float64",56531.92,0.00016873981557998947,1123.80717176273,1685.7107576440949,Auvergne-Rhône-Alpes,410189.6176933964,1,0,0,0,small,615284.4265400947,0.0,0.0,0.0,0.0,2038
874,901,7730,7730,840904.5863498283,6475701.572708796,N0007,POINT (840904.5863498283 6475701.572708796),1.0,"0    8882.214584
dtype: float64",5.0,"0    483.406571
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
875,902,4241,4241,894688.4393920025,6461439.940321697,A0049,POINT (894688.4393920025 6461439.940321697),1.0,"0    13512.876929
dtype: float64",5.0,"0    11214.0552
dtype: float64",17786.23,5.308939038446379e-05,353.5753399605288,530.3630099407933,Auvergne-Rhône-Alpes,129054.99908559302,1,0,0,0,small,193582.49862838956,0.0,0.0,0.0,0.0,2038
876,903,5272,5272,812057.8368390319,6482829.6581891645,A0072,POINT (812057.8368390319 6482829.6581891645),1.0,"0    1257.885272
dtype: float64",5.0,"0    487.649153
dtype: float64",40567.04,0.00012108689830853183,806.438742734822,1209.658114102233,Auvergne-Rhône-Alpes,294350.14109821,1,0,0,0,small,441525.211647315,0.0,0.0,0.0,0.0,2038
877,904,951,951,842190.3442992455,6480059.086250951,A0007,POINT (842190.3442992455 6480059.086250951),1.0,"0    13152.969313
dtype: float64",5.0,"0    4797.564928
dtype: float64",321874.2,0.000960749133373794,6398.589228269468,9597.8838424042,Auvergne-Rhône-Alpes,2335485.068318356,0,0,0,1,large,3503227.6024775333,3293227.6024775333,210000.0,2093227.6024775333,-1200000.0,2030
878,905,7567,7567,803527.3000957177,6536040.854206692,N0007,POINT (803527.3000957177 6536040.854206692),1.0,"0    20885.383206
dtype: float64",5.0,"0    5873.293642
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
879,906,11632,11632,650156.4874925964,6420447.687717432,N0122,POINT (650156.4874925964 6420447.687717432),1.0,"0    5384.205594
dtype: float64",5.0,"0    5384.205594
dtype: float64",11557.72,3.449816566154406e-05,229.75778330588344,344.63667495882515,Auvergne-Rhône-Alpes,83861.59090664746,1,0,0,0,small,125792.38635997118,0.0,0.0,0.0,0.0,2038
880,907,7616,7616,809312.0556739706,6533465.891053429,N0007,POINT (809312.0556739706 6533465.891053429),1.0,"0    26085.836213
dtype: float64",5.0,"0    67.092423
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
881,908,5201,5201,683238.0748372826,6584075.598371781,A0071,POINT (683238.0748372826 6584075.598371781),1.0,"0    13628.195976
dtype: float64",5.0,"0    13628.195976
dtype: float64",100939.93,0.0003012914681273349,2006.6011777280503,3009.9017665920755,Auvergne-Rhône-Alpes,732409.4298707383,0,1,0,0,small,1098614.1448061075,798614.1448061075,300000.0,348614.14480610756,-449999.99999999994,2034
882,909,7874,7874,847925.7734363567,6423527.881807057,N0007,POINT (847925.7734363567 6423527.881807057),1.0,"0    0.0
dtype: float64",5.0,"0    0.0
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
883,910,6641,6641,834430.453599997,6535068.8795,A0466,POINT (834430.453599997 6535068.8795),1.0,"0    6197.366251
dtype: float64",5.0,"0    2694.683559
dtype: float64",1270.32,3.7917262057890876e-06,25.252896530555322,37.879344795832985,Auvergne-Rhône-Alpes,9217.307233652693,1,0,0,0,small,13825.96085047904,0.0,0.0,0.0,0.0,2038
884,911,4099,4099,938556.5314399704,6492798.005739709,A0043,POINT (938556.5314399705 6492798.005739709),1.0,"0    15287.873423
dtype: float64",5.0,"0    2555.256033
dtype: float64",140757.88999999998,0.00042014246818484926,2798.148838111096,4197.2232571666445,Auvergne-Rhône-Alpes,1021324.3259105501,0,0,0,1,large,1531986.4888658253,1321986.4888658253,210000.0,121986.48886582535,-1200000.0,2033
885,912,7563,7563,786475.3987662027,6543565.659163147,N0007,POINT (786475.3987662027 6543565.659163147),1.0,"0    2701.460281
dtype: float64",5.0,"0    2701.460281
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
886,913,7436,7436,727878.8882471124,6600112.286792342,N0007,POINT (727878.8882471124 6600112.286792342),1.0,"0    48434.349713
dtype: float64",5.0,"0    4298.570429
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
887,914,10371,10371,739398.4179860861,6603596.400973688,N0079,POINT (739398.4179860861 6603596.400973688),1.0,"0    37218.296005
dtype: float64",5.0,"0    7629.031073
dtype: float64",261806.58,0.0007814557514909765,5204.495304929903,7806.742957394854,Auvergne-Rhône-Alpes,1899640.7862994145,0,0,0,1,large,2849461.1794491215,2639461.1794491215,210000.0,1439461.1794491215,-1200000.0,2030
888,915,7495,7495,736173.8078253056,6575447.650381143,N0007,POINT (736173.8078253056 6575447.650381143),1.0,"0    46367.210055
dtype: float64",5.0,"0    10735.212291
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
889,916,4245,4245,888840.2904031056,6456760.787300156,A0049,POINT (888840.2904031056 6456760.7873001555),1.0,"0    19520.574634
dtype: float64",5.0,"0    18038.413795
dtype: float64",17786.23,5.308939038446379e-05,353.5753399605288,530.3630099407933,Auvergne-Rhône-Alpes,129054.99908559302,1,0,0,0,small,193582.49862838956,0.0,0.0,0.0,0.0,2038
890,917,4030,4030,878937.6075933805,6544945.913026808,A0042,POINT (878937.6075933805 6544945.913026808),1.0,"0    14490.707026
dtype: float64",5.0,"0    8358.72786
dtype: float64",96906.72,0.0002892529045760639,1926.4243444765855,2889.6365167148783,Auvergne-Rhône-Alpes,703144.8857339537,0,1,0,0,small,1054717.3286009305,754717.3286009305,300000.0,304717.3286009306,-449999.99999999994,2034
891,918,8023,8023,840261.203000002,6376977.243,N0007,POINT (840261.203000002 6376977.243),1.0,"0    6104.625699
dtype: float64",5.0,"0    2437.632512
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
892,919,7846,7846,848862.566468417,6431508.43058881,N0007,POINT (848862.566468417 6431508.43058881),1.0,"0    6272.49652
dtype: float64",5.0,"0    0.0
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
893,920,10425,10425,768872.256099999,6595650.6485,N0079,POINT (768872.256099999 6595650.6485),1.0,"0    8020.224638
dtype: float64",5.0,"0    8020.224638
dtype: float64",261806.58,0.0007814557514909765,5204.495304929903,7806.742957394854,Auvergne-Rhône-Alpes,1899640.7862994145,0,0,0,1,large,2849461.1794491215,2639461.1794491215,210000.0,1439461.1794491215,-1200000.0,2030
894,921,13100,13100,925097.624403807,6505038.136432806,N0201,POINT (925097.624403807 6505038.136432806),1.0,"0    706.864633
dtype: float64",5.0,"0    706.864633
dtype: float64",56531.92,0.00016873981557998947,1123.80717176273,1685.7107576440949,Auvergne-Rhône-Alpes,410189.6176933964,1,0,0,0,small,615284.4265400947,0.0,0.0,0.0,0.0,2038
895,922,7917,7917,843221.897500513,6405243.680101499,N0007,POINT (843221.897500513 6405243.680101499),1.0,"0    4533.516519
dtype: float64",5.0,"0    241.546618
dtype: float64",783554.34,0.0023387992983167805,15576.403326789758,23364.604990184635,Auvergne-Rhône-Alpes,5685387.214278261,0,0,0,1,large,8528080.821417391,8318080.821417391,210000.0,7118080.821417391,-1200000.0,2030
896,957,3560,3560,1033408.4951755098,6826824.318911789,A0035,POINT (1033408.4951755098 6826824.318911789),1.0,"0    1203.542043
dtype: float64",5.0,"0    1203.542043
dtype: float64",323283.6,0.0009649559937825406,6426.60691859172,9639.91037788758,Grand Est,2345711.525285978,0,0,0,1,large,3518567.287928967,3308567.287928967,210000.0,2108567.287928967,-1200000.0,2030
897,958,418,418,870286.3161193507,6892038.514950537,A0004,POINT (870286.3161193507 6892038.514950537),1.0,"0    7121.9735
dtype: float64",5.0,"0    3598.357835
dtype: float64",489209.44,0.0014602212464319261,9725.073501236628,14587.610251854941,Grand Est,3549651.827951369,0,0,0,1,large,5324477.741927054,5114477.741927054,210000.0,3914477.741927054,-1200000.0,2030
898,959,10009,10009,940058.333824276,6823425.570044487,N0057,POINT (940058.333824276 6823425.570044487),1.0,"0    16374.166705
dtype: float64",5.0,"0    15409.416402
dtype: float64",0.0,0.0,0.0,0.0,Grand Est,0.0,1,0,0,0,small,0.0,0.0,0.0,0.0,0.0,2038
899,960,9012,9012,891766.4100834408,6747447.98484964,N0019,POINT (891766.4100834408 6747447.98484964),1.0,"0    37923.264626
dtype: float64",5.0,"0    37923.264626
dtype: float64",0.0,0.0,0.0,0.0,Grand Est,0.0,1,0,0,0,small,0.0,0.0,0.0,0.0,0.0,2038
900,961,3601,3601,1014297.9928079316,6745165.159701872,A0036,POINT (1014297.9928079316 6745165.159701872),1.0,"0    6382.00344
dtype: float64",5.0,"0    5263.079854
dtype: float64",247699.58,0.0007393483442352718,4924.05997260691,7386.089958910366,Grand Est,1797281.8900015224,0,0,0,1,large,2695922.8350022836,2485922.8350022836,210000.0,1285922.8350022836,-1200000.0,2031
901,962,360,360,769745.6390961857,6905558.611795516,A0004,POINT (769745.6390961857 6905558.611795516),1.0,"0    2160.053848
dtype: float64",5.0,"0    0.0
dtype: float64",489209.44,0.0014602212464319261,9725.073501236628,14587.610251854941,Grand Est,3549651.827951369,0,0,0,1,large,5324477.741927054,5114477.741927054,210000.0,3914477.741927054,-1200000.0,2030
902,962,360,360,769745.6390961857,6905558.611795516,A0004,POINT (769745.6390961857 6905558.611795516),1.0,"0    2160.053848
dtype: float64",5.0,"0    0.0
dtype: float64",489209.44,0.0014602212464319261,9725.073501236628,14587.610251854941,Grand Est,3549651.827951369,0,0,0,1,large,5324477.741927054,5114477.741927054,210000.0,3914477.741927054,-1200000.0,2030
903,1012,360,360,769745.6390961857,6905558.611795516,A0004,POINT (769745.6390961857 6905558.611795516),1.0,"0    2160.053848
dtype: float64",5.0,"0    0.0
dtype: float64",489209.44,0.0014602212464319261,9725.073501236628,14587.610251854941,Grand Est,3549651.827951369,0,0,0,1,large,5324477.741927054,5114477.741927054,210000.0,3914477.741927054,-1200000.0,2030
904,1012,360,360,769745.6390961857,6905558.611795516,A0004,POINT (769745.6390961857 6905558.611795516),1.0,"0    2160.053848
dtype: float64",5.0,"0    0.0
dtype: float64",489209.44,0.0014602212464319261,9725.073501236628,14587.610251854941,Grand Est,3549651.827951369,0,0,0,1,large,5324477.741927054,5114477.741927054,210000.0,3914477.741927054,-1200000.0,2030
905,963,9776,9776,749165.6422946125,6912502.748611856,N0031,POINT (749165.6422946125 6912502.748611856),1.0,"0    23244.161491
dtype: float64",5.0,"0    17448.694356
dtype: float64",8572.92,2.558895823425073e-05,170.42246184010986,255.6336927601648,Grand Est,62204.198571640096,1,0,0,0,small,93306.29785746014,0.0,0.0,0.0,0.0,2038
906,964,436,436,903413.8599768972,6901555.547023824,A0004,POINT (903413.8599768972 6901555.5470238235),1.0,"0    26401.823436
dtype: float64",5.0,"0    13189.252772
dtype: float64",489209.44,0.0014602212464319261,9725.073501236628,14587.610251854941,Grand Est,3549651.827951369,0,0,0,1,large,5324477.741927054,5114477.741927054,210000.0,3914477.741927054,-1200000.0,2030
907,965,431,431,895055.3090625413,6895757.223352727,A0004,POINT (895055.3090625413 6895757.223352727),1.0,"0    21881.396273
dtype: float64",5.0,"0    21881.396273
dtype: float64",489209.44,0.0014602212464319261,9725.073501236628,14587.610251854941,Grand Est,3549651.827951369,0,0,0,1,large,5324477.741927054,5114477.741927054,210000.0,3914477.741927054,-1200000.0,2030
908,966,529,529,1045405.5749485391,6856488.704032696,A0004,POINT (1045405.5749485391 6856488.704032696),1.0,"0    7827.352776
dtype: float64",5.0,"0    2210.417103
dtype: float64",489209.44,0.0014602212464319261,9725.073501236628,14587.610251854941,Grand Est,3549651.827951369,0,0,0,1,large,5324477.741927054,5114477.741927054,210000.0,3914477.741927054,-1200000.0,2030
909,967,2816,2816,793986.0198267923,6875251.116448644,A0026,POINT (793986.0198267923 6875251.116448644),1.0,"0    3974.494249
dtype: float64",5.0,"0    3974.494249
dtype: float64",156332.18,0.00046662952934232055,3107.752665419855,4661.628998129782,Grand Est,1134329.722878247,0,0,0,1,large,1701494.5843173706,1491494.5843173706,210000.0,291494.58431737055,-1200000.0,2032
910,967,2816,2816,793986.0198267923,6875251.116448644,A0026,POINT (793986.0198267923 6875251.116448644),1.0,"0    3974.494249
dtype: float64",5.0,"0    3974.494249
dtype: float64",156332.18,0.00046662952934232055,3107.752665419855,4661.628998129782,Grand Est,1134329.722878247,0,0,0,1,large,1701494.5843173706,1491494.5843173706,210000.0,291494.58431737055,-1200000.0,2032
911,1030,2816,2816,793986.0198267923,6875251.116448644,A0026,POINT (793986.0198267923 6875251.116448644),1.0,"0    3974.494249
dtype: float64",5.0,"0    3974.494249
dtype: float64",156332.18,0.00046662952934232055,3107.752665419855,4661.628998129782,Grand Est,1134329.722878247,0,0,0,1,large,1701494.5843173706,1491494.5843173706,210000.0,291494.58431737055,-1200000.0,2032
912,1030,2816,2816,793986.0198267923,6875251.116448644,A0026,POINT (793986.0198267923 6875251.116448644),1.0,"0    3974.494249
dtype: float64",5.0,"0    3974.494249
dtype: float64",156332.18,0.00046662952934232055,3107.752665419855,4661.628998129782,Grand Est,1134329.722878247,0,0,0,1,large,1701494.5843173706,1491494.5843173706,210000.0,291494.58431737055,-1200000.0,2032
913,968,3369,3369,925738.8728142296,6928435.985346559,A0031,POINT (925738.8728142297 6928435.9853465585),1.0,"0    11663.101926
dtype: float64",5.0,"0    8327.914808
dtype: float64",384869.68,0.0011487817648070252,7650.886553614788,11476.329830422183,Grand Est,2792573.5920693977,0,0,0,1,large,4188860.3881040965,3978860.3881040965,210000.0,2778860.3881040965,-1200000.0,2030
914,969,9784,9784,751355.4138081342,6912281.831521031,N0031,POINT (751355.4138081342 6912281.831521031),1.0,"0    21261.89827
dtype: float64",5.0,"0    15269.430081
dtype: float64",8572.92,2.558895823425073e-05,170.42246184010986,255.6336927601648,Grand Est,62204.198571640096,1,0,0,0,small,93306.29785746014,0.0,0.0,0.0,0.0,2038
915,970,7258,7258,991072.6074368348,6850912.6894550985,N0004,POINT (991072.6074368348 6850912.6894550985),1.0,"0    31807.28507
dtype: float64",5.0,"0    10087.783042
dtype: float64",63504.69,0.0001895525515330879,1262.4199932103654,1893.629989815548,Grand Est,460783.2975217834,1,0,0,0,small,691174.946282675,0.0,0.0,0.0,0.0,2038
916,971,624,624,795923.833876012,6787502.475648519,A0005,POINT (795923.833876012 6787502.475648519),1.0,"0    12577.002419
dtype: float64",5.0,"0    12577.002419
dtype: float64",52949.71,0.00015804742348064465,1052.5958403810935,1578.89376057164,Grand Est,384197.48173909914,1,0,0,0,small,576296.2226086486,0.0,0.0,0.0,0.0,2038
917,972,3538,3538,1039884.196237988,6834876.426953433,A0035,POINT (1039884.1962379881 6834876.426953433),1.0,"0    2398.921596
dtype: float64",5.0,"0    0.0
dtype: float64",323283.6,0.0009649559937825406,6426.60691859172,9639.91037788758,Grand Est,2345711.525285978,0,0,0,1,large,3518567.287928967,3308567.287928967,210000.0,2108567.287928967,-1200000.0,2030
918,972,3538,3538,1039884.196237988,6834876.426953433,A0035,POINT (1039884.1962379881 6834876.426953433),1.0,"0    2398.921596
dtype: float64",5.0,"0    0.0
dtype: float64",323283.6,0.0009649559937825406,6426.60691859172,9639.91037788758,Grand Est,2345711.525285978,0,0,0,1,large,3518567.287928967,3308567.287928967,210000.0,2108567.287928967,-1200000.0,2030
919,1071,3538,3538,1039884.196237988,6834876.426953433,A0035,POINT (1039884.1962379881 6834876.426953433),1.0,"0    2398.921596
dtype: float64",5.0,"0    0.0
dtype: float64",323283.6,0.0009649559937825406,6426.60691859172,9639.91037788758,Grand Est,2345711.525285978,0,0,0,1,large,3518567.287928967,3308567.287928967,210000.0,2108567.287928967,-1200000.0,2030
920,1071,3538,3538,1039884.196237988,6834876.426953433,A0035,POINT (1039884.1962379881 6834876.426953433),1.0,"0    2398.921596
dtype: float64",5.0,"0    0.0
dtype: float64",323283.6,0.0009649559937825406,6426.60691859172,9639.91037788758,Grand Est,2345711.525285978,0,0,0,1,large,3518567.287928967,3308567.287928967,210000.0,2108567.287928967,-1200000.0,2030
921,973,6510,6510,769637.751699999,6905969.5977,A0344,POINT (769637.751699999 6905969.5977),1.0,"0    2316.598923
dtype: float64",5.0,"0    0.0
dtype: float64",10218.0,3.049929023454948e-05,203.12527296209956,304.68790944314935,Grand Est,74140.72463116633,1,0,0,0,small,111211.0869467495,0.0,0.0,0.0,0.0,2038
922,974,3312,3312,931696.9665018762,6850519.067519031,A0031,POINT (931696.9665018762 6850519.0675190305),1.0,"0    3026.529512
dtype: float64",5.0,"0    0.0
dtype: float64",384869.68,0.0011487817648070252,7650.886553614788,11476.329830422183,Grand Est,2792573.5920693977,0,0,0,1,large,4188860.3881040965,3978860.3881040965,210000.0,2778860.3881040965,-1200000.0,2030
923,974,3312,3312,931696.9665018762,6850519.067519031,A0031,POINT (931696.9665018762 6850519.0675190305),1.0,"0    3026.529512
dtype: float64",5.0,"0    0.0
dtype: float64",384869.68,0.0011487817648070252,7650.886553614788,11476.329830422183,Grand Est,2792573.5920693977,0,0,0,1,large,4188860.3881040965,3978860.3881040965,210000.0,2778860.3881040965,-1200000.0,2030
924,1081,3312,3312,931696.9665018762,6850519.067519031,A0031,POINT (931696.9665018762 6850519.0675190305),1.0,"0    3026.529512
dtype: float64",5.0,"0    0.0
dtype: float64",384869.68,0.0011487817648070252,7650.886553614788,11476.329830422183,Grand Est,2792573.5920693977,0,0,0,1,large,4188860.3881040965,3978860.3881040965,210000.0,2778860.3881040965,-1200000.0,2030
925,1081,3312,3312,931696.9665018762,6850519.067519031,A0031,POINT (931696.9665018762 6850519.0675190305),1.0,"0    3026.529512
dtype: float64",5.0,"0    0.0
dtype: float64",384869.68,0.0011487817648070252,7650.886553614788,11476.329830422183,Grand Est,2792573.5920693977,0,0,0,1,large,4188860.3881040965,3978860.3881040965,210000.0,2778860.3881040965,-1200000.0,2030
926,975,3333,3333,926964.9869360324,6892311.742766703,A0031,POINT (926964.9869360323 6892311.742766703),1.0,"0    5661.28292
dtype: float64",5.0,"0    0.0
dtype: float64",384869.68,0.0011487817648070252,7650.886553614788,11476.329830422183,Grand Est,2792573.5920693977,0,0,0,1,large,4188860.3881040965,3978860.3881040965,210000.0,2778860.3881040965,-1200000.0,2030
927,976,3527,3527,1041144.8597016892,6834786.782691292,A0035,POINT (1041144.8597016893 6834786.782691292),1.0,"0    3379.676214
dtype: float64",5.0,"0    0.0
dtype: float64",323283.6,0.0009649559937825406,6426.60691859172,9639.91037788758,Grand Est,2345711.525285978,0,0,0,1,large,3518567.287928967,3308567.287928967,210000.0,2108567.287928967,-1200000.0,2030
